Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
Blondie,Rock,D,Major,0.344,150.143,2011.0,0.0581,0.16899999999999998,4.0
Shinedown,Rock,C#,Minor,0.117,95.562,2008.0,0.025,0.0,4.0
The Strokes,Rock,D,Major,0.18600000000000005,125.851,2011.0,0.0349,1.49e-05,4.0
Joan Jett & The Blackhearts,Rock,G,Major,0.638,176.65599999999995,1981.0,0.18,1.91e-05,4.0
Lynyrd Skynyrd,Rock,D,Major,0.804,188.583,2005.0,0.0393,0.227,4.0
Third Day,Rock,E,Major,0.322,149.894,2008.0,0.0354,0.0,4.0
Train,Rock,D#,Major,0.529,166.166,2003.0,0.0441,0.0,4.0
Train,Rock,D#,Major,0.39,166.207,2004.0,0.0609,0.00945,4.0
Rage Against The Machine,Rock,G,Major,0.37,149.749,1999.0,0.483,2.03e-06,4.0
Rage Against The Machine,Rock,B,Minor,0.266,159.52200000000005,2003.0,0.412,0.0,4.0
Rage Against The Machine,Rock,B,Minor,0.434,158.093,2020.0,0.335,0.0,4.0
Deerhunter,Rock,B,Major,0.0673,57.352,2008.0,0.0313,0.239,4.0
Korn,Rock,A,Major,0.4,173.704,1998.0,0.321,0.0417,4.0
Santana,Rock,D,Major,0.483,126.92,2016.0,0.117,0.00642,4.0
Célio Azevedo,Rock,D,Major,0.39,139.266,2020.0,0.0445,2.77e-05,3.0
Kansas,Rock,A#,Major,0.233,153.067,2016.0,0.036000000000000004,0.0139,3.0
Neil Young,Rock,F,Major,0.282,117.374,2017.0,0.0337,0.00439,4.0
Neil Young,Rock,F,Major,0.301,117.833,1977.0,0.0293,0.00595,4.0
Journey,Rock,D,Major,0.4270000000000001,195.554,1978.0,0.08800000000000001,1.82e-06,4.0
AC/DC,Rock,G#,Major,0.467,134.987,1976.0,0.101,0.0587,4.0
Kansas,Rock,E,Minor,0.7140000000000001,102.316,1974.0,0.166,0.00107,4.0
Kansas,Rock,G,Major,0.872,95.313,2018.0,0.0398,0.00325,4.0
Korn,Rock,D,Major,0.457,120.057,2019.0,0.0446,0.0235,4.0
Whitesnake,Rock,C,Minor,0.457,132.377,2013.0,0.0707,0.203,4.0
Whitesnake,Rock,B,Minor,0.584,126.349,2018.0,0.0396,1.01e-05,4.0
Jimi Hendrix,Rock,F#,Minor,0.933,134.018,1969.0,0.0443,0.0668,4.0
My Morning Jacket,Rock,F,Major,0.381,105.598,2002.0,0.026,0.00252,4.0
Little Richard,Rock,G,Major,0.961,124.271,1976.0,0.0355,0.0,4.0
Whitesnake,Rock,D#,Minor,0.53,79.984,2019.0,0.0283,1.25e-05,4.0
Chris Isaak,Rock,D#,Minor,0.503,171.57299999999995,2006.0,0.0424,0.000187,4.0
Jars Of Clay,Rock,D,Major,0.7759999999999999,133.011,2007.0,0.0311,1.7100000000000002e-05,4.0
Bob Dylan,Rock,A#,Major,0.45,185.659,2008.0,0.0577,0.0,3.0
Soul Asylum,Rock,G,Major,0.647,78.533,1994.0,0.0481,0.00016299999999999998,4.0
The Flaming Lips,Rock,A,Major,0.255,79.054,2018.0,0.0324,0.00513,4.0
311,Rock,F#,Minor,0.934,103.86,1999.0,0.0568,9.57e-05,4.0
Billy Burnette,Rock,A,Major,0.682,107.069,2000.0,0.0564,5.05e-05,4.0
Van Halen,Rock,G,Major,0.478,151.518,1996.0,0.0767,0.00828,3.0
Van Halen,Rock,G,Major,0.441,151.509,1996.0,0.0599,0.00246,3.0
The Flaming Lips,Rock,D,Minor,0.279,82.292,2005.0,0.0332,0.000328,4.0
Soul Asylum,Rock,A,Major,0.503,182.797,1986.0,0.0673,5.28e-06,4.0
Fleetwood Mac,Rock,G#,Major,0.908,74.171,1982.0,0.0339,0.0552,4.0
Whitesnake,Rock,D#,Major,0.516,80.33,2018.0,0.127,0.0,4.0
Elvis Presley,Rock,D,Major,0.34600000000000003,101.421,2007.0,0.0265,7.94e-06,3.0
Elvis Presley,Rock,C,Major,0.69,151.015,1972.0,0.039,0.302,3.0
Elvis Presley,Rock,C,Major,0.5479999999999999,150.134,1973.0,0.0409,0.659,3.0
Bruce Springsteen,Rock,G,Major,0.0952,115.134,2018.0,0.037000000000000005,0.0,4.0
Elvis Presley,Rock,C,Major,0.655,101.222,1973.0,0.0448,0.537,3.0
Bob Dylan,Rock,E,Major,0.262,143.086,1973.0,0.035,2.12e-05,4.0
Elvis Presley,Rock,D,Major,0.343,100.307,1961.0,0.0275,0.000196,3.0
Elvis Presley,Rock,F,Major,0.394,87.82600000000002,2019.0,0.0809,0.613,4.0
Elvis Presley,Rock,C,Major,0.637,151.997,1973.0,0.0388,0.644,4.0
Soul Asylum,Rock,G,Major,0.5579999999999999,119.99,2016.0,0.0521,0.000481,4.0
Pearl Jam,Rock,G,Major,0.411,182.342,2002.0,0.0365,0.0278,4.0
Weezer,Rock,A#,Major,0.792,101.014,2019.0,0.0522,0.000865,4.0
The Flaming Lips,Rock,G,Minor,0.187,142.136,2014.0,0.0348,0.732,4.0
Wilco,Rock,D,Major,0.7909999999999999,147.71200000000005,2020.0,0.0732,0.845,4.0
Alanis Morissette,Rock,E,Minor,0.46,149.18,1998.0,0.0787,0.0276,4.0
Wilco,Rock,D,Major,0.7879999999999999,98.807,2020.0,0.026,0.00872,4.0
AC/DC,Rock,B,Major,0.727,110.116,2000.0,0.0258,0.00246,4.0
Skid Row,Rock,A,Major,0.5660000000000001,143.387,1989.0,0.0468,4.44e-06,4.0
Cheap Trick,Rock,F#,Minor,0.921,107.624,2015.0,0.0278,0.0,4.0
Cheap Trick,Rock,F#,Minor,0.867,107.64,2000.0,0.0301,0.0,4.0
Franz Ferdinand,Rock,A,Major,0.929,124.027,2009.0,0.0397,8.18e-05,4.0
Franz Ferdinand,Rock,E,Minor,0.34600000000000003,127.112,2013.0,0.0446,0.0069900000000000006,4.0
Cheap Trick,Rock,G,Major,0.401,122.855,1980.0,0.0305,0.000319,4.0
Fleetwood Mac,Rock,B,Minor,0.7759999999999999,140.503,2019.0,0.0595,0.311,4.0
Van Halen,Rock,A,Major,0.564,118.035,1995.0,0.0338,3.1e-06,4.0
Van Halen,Rock,A,Major,0.531,117.984,2004.0,0.0462,0.0,4.0
AC/DC,Rock,D,Major,0.539,84.98,2000.0,0.0274,0.0169,4.0
ZZ Top,Rock,G,Major,0.79,149.204,2019.0,0.0396,0.00125,4.0
The Flaming Lips,Rock,D,Major,0.389,152.315,2018.0,0.0933,0.135,4.0
Third Day,Rock,G,Major,0.142,138.071,1999.0,0.0296,0.0,4.0
Journey,Rock,E,Major,0.536,132.211,1996.0,0.0672,3.84e-05,4.0
Bob Dylan,Rock,C#,Major,0.648,141.748,1997.0,0.0374,0.0121,4.0
Bob Dylan,Rock,A#,Minor,0.364,120.173,2008.0,0.0304,0.0742,4.0
Bob Dylan,Rock,G#,Major,0.377,137.517,2008.0,0.0674,8.37e-06,4.0
Johnny Winter,Rock,A,Major,0.887,134.834,1973.0,0.0535,0.00111,4.0
My Chemical Romance,Rock,E,Major,0.195,74.992,2014.0,0.0256,0.0,4.0
My Chemical Romance,Rock,B,Major,0.348,115.185,2008.0,0.0791,1.22e-06,3.0
Sonic Youth,Rock,E,Minor,0.153,154.129,2020.0,0.0518,0.0845,4.0
Stevie Nicks,Rock,D#,Major,0.55,92.619,2001.0,0.0261,2.46e-05,4.0
The Byrds,Rock,C,Major,0.551,128.472,1969.0,0.0302,0.000157,4.0
Wilco,Rock,A,Major,0.145,136.834,2020.0,0.0322,0.871,4.0
Wilco,Rock,D,Major,0.6409999999999999,136.319,2020.0,0.0329,0.0,4.0
Bring Me The Horizon,Rock,B,Minor,0.0576,90.285,2019.0,0.211,0.237,3.0
Bruce Springsteen,Rock,E,Major,0.621,97.304,2010.0,0.0319,0.00264,4.0
Bruce Springsteen,Rock,D,Major,0.146,149.164,1986.0,0.295,8.93e-06,4.0
Wilco,Rock,G,Minor,0.249,132.925,2020.0,0.0837,0.000183,4.0
Wilco,Rock,B,Minor,0.57,119.609,2020.0,0.0288,0.0,4.0
Bob Dylan,Rock,A,Major,0.28600000000000003,127.03,1973.0,0.0424,0.905,4.0
Richie Sambora,Rock,A,Major,0.0662,84.788,1997.0,0.0324,0.73,3.0
Carioca,Rock,C,Major,0.445,126.677,2008.0,0.0302,0.000195,4.0
Santana,Rock,G,Minor,0.539,105.053,1974.0,0.042,0.907,4.0
Skank,Rock,G,Major,0.6829999999999999,140.477,2013.0,0.026,0.118,4.0
Pato Fu,Rock,D,Major,0.762,164.19099999999997,1998.0,0.0418,0.0079,4.0
Skank,Rock,D,Minor,0.9,134.019,2008.0,0.0342,0.0,4.0
Pato Fu,Rock,A,Major,0.532,93.035,1996.0,0.26,0.0016300000000000002,4.0
Taking Back Sunday,Rock,C#,Major,0.643,130.14700000000002,2009.0,0.0736,0.0451,4.0
Neil Young,Rock,D#,Major,0.728,79.982,2017.0,0.0317,7.13e-05,4.0
The Byrds,Rock,A,Major,0.818,105.671,1980.0,0.0357,0.804,4.0
Tenacious D,Rock,D,Major,0.486,119.879,2006.0,0.132,2.9600000000000005e-05,4.0
Bruce Springsteen,Rock,A,Major,0.779,119.328,1998.0,0.0356,0.0,4.0
Los Hermanos,Rock,A#,Minor,0.813,130.062,2003.0,0.0319,0.0013800000000000002,4.0
Skank,Rock,A,Major,0.3,155.971,2006.0,0.0299,8.52e-05,4.0
Counting Crows,Rock,G,Major,0.604,163.99200000000005,2011.0,0.119,0.0,4.0
Van Morrison,Rock,G,Major,0.57,81.962,1970.0,0.0454,0.000717,4.0
Van Morrison,Rock,G,Major,0.65,83.421,1974.0,0.133,0.00144,4.0
Rush,Rock,F,Major,0.373,128.555,2011.0,0.0521,5.15e-06,4.0
Van Morrison,Rock,G,Major,0.605,170.09799999999996,1970.0,0.35700000000000004,0.00339,4.0
Van Morrison,Rock,D,Major,0.598,83.225,1970.0,0.371,5.84e-06,4.0
Van Morrison,Rock,G,Major,0.581,153.85,1970.0,0.0536,0.016,4.0
Van Morrison,Rock,G,Major,0.652,150.957,1970.0,0.0701,0.000288,4.0
Van Morrison,Rock,G,Major,0.564,78.71600000000002,1970.0,0.0679,5.02e-05,4.0
Van Morrison,Rock,G,Major,0.565,78.582,1970.0,0.0677,2.23e-05,4.0
Van Morrison,Rock,F,Major,0.475,77.34100000000002,1970.0,0.19,0.000395,3.0
Van Morrison,Rock,G,Major,0.35,80.14399999999998,1970.0,0.363,1.49e-06,4.0
Tori Amos,Rock,G#,Minor,0.4270000000000001,157.99200000000005,2002.0,0.0296,0.334,3.0
Tori Amos,Rock,G#,Minor,0.239,146.036,2007.0,0.0347,0.000435,1.0
Tori Amos,Rock,G#,Minor,0.34700000000000003,151.583,2007.0,0.0328,0.0298,4.0
The Red Jumpsuit Apparatus,Rock,D,Major,0.444,121.017,2013.0,0.038,0.0,4.0
Pink Floyd,Rock,D,Minor,0.0395,132.615,2016.0,0.0316,0.000104,4.0
Pink Floyd,Rock,A#,Major,0.0391,136.024,2016.0,0.0323,0.000325,4.0
Pink Floyd,Rock,D,Major,0.0374,88.226,2016.0,0.0312,0.855,4.0
Pink Floyd,Rock,A,Minor,0.174,138.57,2016.0,0.0428,0.0115,4.0
Bob Dylan,Rock,G,Major,0.485,138.65200000000002,2017.0,0.0692,0.0,4.0
Ricky Nelson,Rock,F#,Minor,0.6759999999999999,111.193,1993.0,0.0447,0.0105,4.0
New Model Army,Rock,F#,Minor,0.237,145.745,2005.0,0.0385,0.2,4.0
Warren Zevon,Rock,E,Major,0.546,94.031,2018.0,0.028,0.000129,4.0
The Cure,Rock,C,Major,0.398,82.571,1981.0,0.0272,0.727,4.0
Santana,Rock,A,Minor,0.711,140.72899999999998,1977.0,0.0669,0.245,4.0
Natalie Merchant,Rock,F#,Minor,0.802,188.21400000000003,2017.0,0.0732,0.0955,4.0
Elvis Presley,Rock,G,Major,0.83,71.49600000000002,1964.0,0.285,2.02e-05,4.0
The Doors,Rock,E,Major,0.8009999999999999,115.501,2006.0,0.0263,0.00673,4.0
The Doors,Rock,D,Major,0.6609999999999999,162.704,2006.0,0.0618,0.000263,4.0
The Raconteurs,Rock,E,Minor,0.7090000000000001,82.823,2016.0,0.0325,8.609999999999999e-05,4.0
Fleetwood Mac,Rock,C,Major,0.7170000000000001,94.623,1987.0,0.0373,6.81e-06,4.0
Lou Reed,Rock,C,Major,0.35200000000000004,140.086,1992.0,0.0331,0.00201,4.0
Lou Reed,Rock,F,Major,0.759,123.423,1992.0,0.0563,0.000421,4.0
Lou Reed,Rock,F,Major,0.7390000000000001,123.347,1973.0,0.062,0.000401,4.0
Lou Reed,Rock,C,Major,0.34700000000000003,140.006,1973.0,0.0318,0.00294,4.0
Black Veil Brides,Rock,G,Major,0.425,109.947,2020.0,0.0445,0.562,4.0
Stevie Nicks,Rock,F#,Major,0.597,117.118,2014.0,0.0267,0.0,4.0
Linkin Park,Rock,G#,Major,0.282,115.122,2020.0,0.0643,0.0299,4.0
Green Day,Rock,G#,Minor,0.7959999999999999,139.969,2012.0,0.0348,1.7899999999999998e-05,4.0
Green Day,Rock,C#,Major,0.55,135.429,2014.0,0.163,2.92e-06,4.0
Fiona Apple,Rock,D,Minor,0.179,123.374,1996.0,0.0356,0.0364,4.0
AC/DC,Rock,C,Major,0.557,114.337,2009.0,0.0472,0.0007070000000000001,4.0
Third Day,Rock,A,Minor,0.551,139.411,2007.0,0.0601,0.000178,4.0
Avenged Sevenfold,Rock,D,Major,0.14,135.063,2012.0,0.191,4.17e-05,4.0
Soul Asylum,Rock,D,Major,0.568,165.22,1986.0,0.0852,0.0144,4.0
Kansas,Rock,C,Major,0.457,121.847,2009.0,0.0653,0.0003,4.0
Kansas,Rock,G,Major,0.561,128.827,2017.0,0.0577,0.0606,4.0
Kansas,Rock,G,Major,0.7170000000000001,127.013,2018.0,0.0327,2.56e-05,4.0
Kansas,Rock,C,Major,0.821,126.737,2009.0,0.0327,1.29e-05,4.0
Kansas,Rock,A,Minor,0.7929999999999999,133.969,2008.0,0.0546,0.00325,4.0
Kansas,Rock,G,Major,0.7929999999999999,126.755,1976.0,0.032,8.88e-05,4.0
Kansas,Rock,C,Major,0.718,133.19299999999998,1976.0,0.07200000000000001,0.00109,4.0
Tori Amos,Rock,G,Major,0.53,83.014,2005.0,0.0493,2.02e-06,4.0
Eddie Vedder,Rock,G,Major,0.173,118.349,2020.0,0.0498,0.95,4.0
Soul Asylum,Rock,G,Major,0.254,165.885,2018.0,0.0743,1.25e-05,4.0
Patti Smith,Rock,E,Minor,0.161,80.678,2004.0,0.0238,0.00117,3.0
Lulu Santos,Rock,C,Major,0.914,137.937,1986.0,0.028,0.00133,4.0
Lulu Santos,Rock,C,Major,0.753,138.482,1995.0,0.0438,0.00962,4.0
A Day To Remember,Rock,G,Minor,0.476,103.799,2005.0,0.141,0.00379,4.0
Patti Smith,Rock,E,Minor,0.561,92.626,2004.0,0.03,0.000446,4.0
New Model Army,Rock,G,Major,0.578,137.142,2006.0,0.03,0.000103,4.0
Liam Gallagher,Rock,C,Major,0.228,83.56700000000002,2020.0,0.0287,0.0,4.0
Noel Gallagher,Rock,G,Major,0.441,86.512,2009.0,0.0345,3.99e-06,4.0
Liam Gallagher,Rock,G,Major,0.34,83.715,2020.0,0.0299,0.0,4.0
Santana,Rock,D,Minor,0.591,109.926,1974.0,0.126,0.939,4.0
Santana,Rock,A,Major,0.421,105.262,1974.0,0.187,0.366,5.0
Journey,Rock,C,Major,0.393,101.165,1996.0,0.0448,1.53e-05,4.0
David Bowie,Rock,A#,Major,0.752,128.295,1983.0,0.0501,0.000395,4.0
Motörhead,Rock,A#,Minor,0.498,128.154,2018.0,0.047,0.103,4.0
Ted Nugent,Rock,E,Minor,0.6629999999999999,126.909,2009.0,0.0372,0.145,4.0
Ted Nugent,Rock,D,Major,0.466,135.561,1997.0,0.0643,0.107,4.0
Ted Nugent,Rock,E,Major,0.504,126.24,1977.0,0.0564,0.0016,4.0
The Cure,Rock,D,Major,0.606,104.984,1987.0,0.0304,1.16e-06,4.0
The Cure,Rock,A,Major,0.575,114.829,1987.0,0.0329,3.79e-05,4.0
The Cure,Rock,A,Major,0.56,105.955,1993.0,0.0303,1.22e-05,4.0
Scorpions,Rock,C#,Major,0.387,79.993,1995.0,0.0659,0.006940000000000001,4.0
Men At Work,Rock,B,Minor,0.873,86.568,1981.0,0.0347,0.00034500000000000004,4.0
The Jesus and Mary Chain,Rock,B,Minor,0.655,94.286,1992.0,0.0602,0.865,4.0
Sum 41,Rock,D,Major,0.63,141.0,2019.0,0.036000000000000004,0.076,4.0
Sum 41,Rock,C#,Major,0.238,139.012,2019.0,0.0392,0.000111,4.0
Bob Dylan,Rock,D,Minor,0.4320000000000001,77.785,1991.0,0.0323,9.35e-05,4.0
Van Halen,Rock,E,Minor,0.307,102.759,1982.0,0.0479,0.903,1.0
The Used,Rock,E,Minor,0.495,180.043,2020.0,0.159,0.7090000000000001,1.0
Stevie Nicks,Rock,B,Major,0.471,104.386,2014.0,0.0405,0.0,4.0
Tori Amos,Rock,F,Minor,0.49,79.506,2007.0,0.0516,0.000709,4.0
Tori Amos,Rock,F,Minor,0.638,79.57,2007.0,0.0451,0.105,4.0
Third Day,Rock,A,Minor,0.504,141.006,2008.0,0.0671,1.42e-06,4.0
Tori Amos,Rock,F,Minor,0.921,79.059,1996.0,0.0444,4.46e-06,4.0
Alice Cooper,Rock,A,Major,0.907,136.925,1971.0,0.0309,0.00035,4.0
Survivor,Rock,B,Minor,0.685,130.889,2004.0,0.0283,8.43e-05,4.0
Paramore,Rock,C,Major,0.8140000000000001,92.502,2017.0,0.0398,7.08e-05,4.0
Fleetwood Mac,Rock,D,Major,0.25,91.524,1973.0,0.028,0.8959999999999999,4.0
AC/DC,Rock,E,Major,0.782,143.35399999999996,1995.0,0.0417,0.00287,4.0
Bruce Springsteen,Rock,G,Major,0.411,115.612,1987.0,0.0391,0.0,4.0
The Lemonheads,Rock,A,Minor,0.28600000000000003,161.533,2014.0,0.0575,0.0214,4.0
Teenage Fanclub,Rock,A#,Major,0.43,118.635,2005.0,0.03,0.949,4.0
Joan Jett & The Blackhearts,Rock,C,Major,0.171,128.836,1990.0,0.031,4.760000000000001e-05,4.0
Silverchair,Rock,C,Major,0.0854,109.245,2000.0,0.0279,0.000359,4.0
My Chemical Romance,Rock,C#,Minor,0.655,115.993,2004.0,0.0362,0.00172,4.0
My Chemical Romance,Rock,C#,Minor,0.5379999999999999,119.749,2006.0,0.0505,0.0267,4.0
Ozzy Osbourne,Rock,D,Major,0.219,103.861,1983.0,0.0614,1.7100000000000002e-05,4.0
Pato Fu,Rock,A,Major,0.792,170.101,1996.0,0.0869,0.000136,4.0
Deftones,Rock,E,Major,0.195,147.122,2020.0,0.0651,0.0841,4.0
Journey,Rock,D,Major,0.465,124.247,1983.0,0.0547,3.09e-05,4.0
Journey,Rock,D,Major,0.446,124.336,2011.0,0.0539,1.55e-05,4.0
Journey,Rock,A#,Minor,0.153,98.009,2011.0,0.043,1.1e-06,4.0
Bumblefoot,Rock,B,Minor,0.726,137.94,1998.0,0.121,0.0,4.0
Liam Gallagher,Rock,D,Major,0.201,75.015,2020.0,0.0347,0.0,4.0
Aura,Rock,D,Major,0.256,169.99900000000005,2018.0,0.393,0.000167,4.0
Killing Joke,Rock,D,Major,0.601,141.286,2006.0,0.0564,0.8390000000000001,4.0
Killing Joke,Rock,C#,Major,0.395,130.336,2019.0,0.0863,0.21600000000000005,4.0
Soul Asylum,Rock,C#,Major,0.8640000000000001,159.02,2016.0,0.0405,0.0,4.0
Journey,Rock,A,Major,0.361,141.966,2008.0,0.0476,1.02e-06,4.0
Joan Jett & The Blackhearts,Rock,A,Major,0.28,120.604,2018.0,0.117,2.7399999999999995e-05,4.0
Neil Young,Rock,E,Minor,0.6409999999999999,56.717,2014.0,0.0583,0.28,4.0
Santana,Rock,D,Major,0.716,104.004,1981.0,0.0337,0.022,4.0
Black Sabbath,Rock,C,Major,0.187,81.624,2006.0,0.0344,1.5e-05,3.0
Ozzy Osbourne,Rock,C,Major,0.214,80.732,1993.0,0.0299,0.0512,3.0
David Bowie,Rock,A,Major,0.31,113.01,2018.0,0.0721,0.0,4.0
Alice Cooper,Rock,D,Major,0.274,121.036,1969.0,0.0614,0.00119,4.0
Alice Cooper,Rock,F,Major,0.444,126.475,1992.0,0.0593,0.000174,4.0
Bob Dylan,Rock,F,Minor,0.8109999999999999,124.021,1994.0,0.0377,7.81e-06,4.0
The Doors,Rock,F,Major,0.527,125.218,2019.0,0.0979,0.0447,4.0
Avenged Sevenfold,Rock,F,Major,0.354,95.999,2003.0,0.0477,0.111,4.0
The Red Jumpsuit Apparatus,Rock,D,Minor,0.095,96.99,2013.0,0.0263,2.64e-05,4.0
The Flaming Lips,Rock,A,Major,0.593,140.393,1986.0,0.0311,0.0699,4.0
The Flaming Lips,Rock,D,Minor,0.622,140.54399999999998,2018.0,0.0438,0.00454,4.0
The Cure,Rock,A,Minor,0.354,137.085,1993.0,0.0509,0.00448,4.0
The Cure,Rock,A,Minor,0.5589999999999999,124.157,1981.0,0.0685,6.21e-05,4.0
Elvis Presley,Rock,E,Minor,0.321,103.821,1970.0,0.0501,0.000409,4.0
AC/DC,Rock,A,Minor,0.273,144.513,1986.0,0.0795,0.8009999999999999,4.0
Bruce Springsteen,Rock,D,Major,0.146,109.633,2019.0,0.0285,0.00135,4.0
Bruce Springsteen,Rock,D,Major,0.16899999999999998,110.726,2019.0,0.0333,0.000115,4.0
Deep Purple,Rock,C,Major,0.621,106.626,1969.0,0.0727,0.378,3.0
Kansas,Rock,E,Minor,0.287,150.69799999999995,1982.0,0.0283,7.45e-05,4.0
Red,Rock,C,Minor,0.141,80.167,2017.0,0.0772,0.000798,4.0
ZZ Top,Rock,F,Minor,0.782,94.516,2019.0,0.0523,0.00249,4.0
Johnny Winter,Rock,D,Major,0.588,132.985,1973.0,0.0354,0.000164,4.0
Cheap Trick,Rock,G#,Major,0.936,64.301,1977.0,0.7509999999999999,0.384,3.0
Whitesnake,Rock,A,Minor,0.569,137.974,2019.0,0.0615,0.000342,4.0
Whitesnake,Rock,A,Minor,0.63,137.317,1989.0,0.0568,0.0522,4.0
Whitesnake,Rock,A,Minor,0.73,139.864,2019.0,0.0465,0.0102,4.0
Whitesnake,Rock,A,Minor,0.659,139.85,2019.0,0.0486,0.0144,4.0
Whitesnake,Rock,C,Major,0.867,101.514,2019.0,0.736,0.0,4.0
Franz Ferdinand,Rock,D,Minor,0.496,156.063,2004.0,0.0475,0.147,4.0
Foo Fighters,Rock,A,Major,0.574,141.59,2007.0,0.0536,0.00063,4.0
Foo Fighters,Rock,A,Major,0.762,142.454,2019.0,0.0369,3.52e-06,4.0
Aerosmith,Rock,A,Major,0.349,130.048,1979.0,0.0463,7.829999999999999e-05,4.0
Less Than Jake,Rock,A,Major,0.845,91.576,2008.0,0.127,0.0,4.0
Papa Roach,Rock,B,Minor,0.6990000000000001,79.361,2003.0,0.16,0.988,4.0
Arcade Fire,Rock,C,Major,0.785,173.778,2017.0,0.0564,0.0,4.0
Jimi Hendrix,Rock,G#,Major,0.161,108.586,2018.0,0.048,0.746,4.0
Alejandro Escovedo,Rock,A,Major,0.365,93.012,2018.0,0.0398,0.0,4.0
Joan Jett & The Blackhearts,Rock,B,Major,0.448,128.472,2010.0,0.0558,3.33e-05,4.0
The Runaways,Rock,B,Major,0.604,136.857,2018.0,0.0583,9.83e-06,4.0
The Jesus and Mary Chain,Rock,G#,Major,0.6459999999999999,116.346,1987.0,0.0314,0.084,4.0
ZZ Top,Rock,F,Major,0.536,120.005,1994.0,0.0284,0.00129,4.0
The Byrds,Rock,D,Major,0.34600000000000003,121.657,1990.0,0.0417,0.0,4.0
The Flaming Lips,Rock,A,Major,0.343,112.318,2018.0,0.0559,0.000868,4.0
Kansas,Rock,C,Major,0.272,145.631,1976.0,0.0349,2.6e-05,4.0
Kansas,Rock,E,Minor,0.257,73.86,2008.0,0.0509,0.00238,4.0
Kansas,Rock,C,Major,0.209,78.235,1976.0,0.0363,0.0303,4.0
Kansas,Rock,E,Minor,0.147,76.667,2017.0,0.037000000000000005,0.0524,4.0
Sonic Youth,Rock,D,Major,0.218,139.139,2011.0,0.0438,0.797,4.0
Patti Smith,Rock,B,Minor,0.14,86.46799999999998,1976.0,0.0778,0.16699999999999998,4.0
Deep Purple,Rock,A,Minor,0.182,115.136,2007.0,0.0473,0.244,4.0
Kansas,Rock,B,Minor,0.616,91.01,2008.0,0.0916,0.007659999999999998,4.0
Kansas,Rock,C#,Minor,0.759,168.55,1975.0,0.0813,1.79e-06,4.0
Kansas,Rock,E,Major,0.594,78.37899999999998,1975.0,0.032,0.0485,4.0
Fleetwood Mac,Rock,E,Major,0.7170000000000001,143.13,1972.0,0.0298,0.145,4.0
The Byrds,Rock,D,Major,0.631,92.452,1969.0,0.0303,8.15e-06,3.0
Pink Floyd,Rock,A,Major,0.191,125.027,2016.0,0.041,0.000183,4.0
Third Day,Rock,F,Major,0.268,81.183,2010.0,0.0545,0.0,4.0
Survivor,Rock,G,Major,0.7929999999999999,139.118,1982.0,0.0314,8.75e-06,4.0
Black Veil Brides,Rock,A,Minor,0.341,102.505,2020.0,0.0725,0.654,4.0
Stone Sour,Rock,C#,Minor,0.397,145.32399999999996,2018.0,0.0453,0.000304,4.0
Black Sabbath,Rock,F#,Major,0.368,149.875,2006.0,0.0375,0.131,4.0
Ozzy Osbourne,Rock,D,Major,0.0329,79.188,1987.0,0.145,0.0187,4.0
Korn,Rock,C#,Minor,0.54,95.841,1998.0,0.203,0.0025800000000000003,4.0
Whitesnake,Rock,C,Major,0.163,145.696,2017.0,0.127,4.2100000000000014e-05,4.0
Whitesnake,Rock,C,Major,0.139,145.385,1987.0,0.0921,0.0017,4.0
Whitesnake,Rock,F,Major,0.328,149.45600000000005,2017.0,0.0567,0.0136,4.0
The Byrds,Rock,G,Major,0.28,127.141,1967.0,0.0347,0.0,4.0
Bob Dylan,Rock,G,Major,0.402,180.706,1964.0,0.043,0.0,3.0
The Byrds,Rock,G,Major,0.305,127.036,1965.0,0.034,0.0,4.0
Bob Dylan,Rock,G,Major,0.374,178.136,1966.0,0.0357,0.0,3.0
Bob Dylan,Rock,G,Major,0.353,176.49599999999995,2018.0,0.0419,0.0,3.0
Bruce Springsteen,Rock,G,Major,0.469,118.995,1988.0,0.0463,0.0,4.0
The Byrds,Rock,G,Major,0.703,125.294,1969.0,0.0626,9e-05,4.0
Tori Amos,Rock,D,Major,0.236,95.567,1992.0,0.0298,1.03e-05,4.0
Patti Smith,Rock,B,Minor,0.241,80.054,2000.0,0.0241,2.2e-06,4.0
David Bowie,Rock,E,Minor,0.858,133.688,1998.0,0.0268,0.0906,4.0
David Bowie,Rock,E,Minor,0.8320000000000001,133.793,1983.0,0.0277,0.0659,4.0
David Bowie,Rock,D#,Minor,0.317,135.056,2018.0,0.055,0.0238,4.0
David Bowie,Rock,B,Minor,0.379,136.007,2003.0,0.0335,0.361,4.0
Van Halen,Rock,D#,Minor,0.229,133.07,2015.0,0.135,0.595,4.0
Liam Gallagher,Rock,D,Major,0.515,75.548,2017.0,0.0514,0.0,4.0
Sonic Youth,Rock,C,Major,0.099,96.931,1987.0,0.038,0.957,4.0
Aerosmith,Rock,G,Major,0.6,131.502,1978.0,0.0501,0.116,4.0
Aerosmith,Rock,D,Major,0.727,130.472,1979.0,0.0341,0.00212,4.0
Célio Azevedo,Rock,A,Major,0.867,110.014,2015.0,0.039,0.0004730000000000001,4.0
Santana,Rock,F,Minor,0.747,125.011,2016.0,0.0551,0.171,4.0
Stone Sour,Rock,F#,Major,0.204,91.285,2002.0,0.0824,0.0,4.0
