Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
Wiz Khalifa,Hip Hop,C#,Major,0.255,141.97799999999995,2006.0,0.14800000000000002,0.000107,4.0
Xzibit,Hip Hop,A,Major,0.6609999999999999,101.462,2004.0,0.361,0.0,4.0
Travie McCoy,Hip Hop,E,Minor,0.485,124.021,2010.0,0.0377,0.0,4.0
Wu-Tang Clan,Hip Hop,G,Minor,0.742,78.061,2014.0,0.3,0.0,4.0
Justin Timberlake,Hip Hop,F#,Minor,0.601,73.92399999999998,2003.0,0.187,0.0,4.0
Gym Class Heroes,Hip Hop,C#,Minor,0.879,79.73899999999998,2018.0,0.0711,0.0,4.0
Gucci Mane,Hip Hop,A,Major,0.153,133.055,2013.0,0.338,0.0,4.0
Kris Kross,Hip Hop,E,Minor,0.486,95.97,1993.0,0.252,0.838,4.0
Frank Ocean,Hip Hop,E,Minor,0.232,122.981,2019.0,0.16699999999999998,0.173,4.0
Gucci Mane,Hip Hop,C#,Minor,0.604,151.991,2015.0,0.5379999999999999,0.0,5.0
Gucci Mane,Hip Hop,B,Major,0.399,114.128,2015.0,0.685,0.0,4.0
Wale,Hip Hop,G,Minor,0.51,84.90899999999998,2017.0,0.32299999999999995,0.0,4.0
Kris Kross,Hip Hop,D,Major,0.519,91.071,1993.0,0.251,0.0,4.0
E-40,Hip Hop,G#,Major,0.7290000000000001,88.90899999999998,1995.0,0.206,0.0,4.0
Wu-Tang Clan,Hip Hop,D,Major,0.36,105.148,2004.0,0.34700000000000003,0.0,4.0
Wyclef Jean,Hip Hop,G#,Major,0.387,150.034,2002.0,0.0997,5.21e-06,4.0
Wiz Khalifa,Hip Hop,B,Major,0.475,140.091,2006.0,0.114,0.0,4.0
Ciara,Hip Hop,G,Minor,0.263,96.046,2015.0,0.0659,4.47e-06,4.0
Snoop Dogg,Hip Hop,F,Minor,0.8859999999999999,108.341,2003.0,0.12,0.0,4.0
Flo Rida,Hip Hop,F#,Major,0.636,190.037,2018.0,0.125,0.00192,4.0
Mystikal,Hip Hop,G,Major,0.718,97.969,2000.0,0.218,2.59e-05,4.0
Mary J. Blige,Hip Hop,G#,Major,0.345,140.42,2001.0,0.0622,0.0,4.0
21 Savage,Hip Hop,F,Minor,0.211,158.923,2017.0,0.343,0.000458,4.0
Chris Brown,Hip Hop,F,Minor,0.551,100.059,2019.0,0.0645,0.0,4.0
Wale,Hip Hop,A#,Minor,0.645,104.046,2019.0,0.354,0.0,4.0
Gucci Mane,Hip Hop,C#,Major,0.193,129.922,2013.0,0.496,0.0,4.0
Mystikal,Hip Hop,D,Minor,0.253,117.362,1995.0,0.8029999999999999,0.0,3.0
Fat Joe,Hip Hop,C#,Major,0.693,96.739,2009.0,0.243,3.3100000000000005e-05,4.0
Lecrae,Hip Hop,C#,Minor,0.52,132.92600000000002,2020.0,0.35600000000000004,0.0,4.0
Slum Village,Hip Hop,C#,Major,0.479,88.904,2005.0,0.345,2.04e-05,4.0
Mac Miller,Hip Hop,G#,Minor,0.206,179.265,2012.0,0.514,0.0,4.0
E-40,Hip Hop,E,Minor,0.34,80.042,1995.0,0.281,0.0,4.0
T.I.,Hip Hop,C,Major,0.564,119.842,2020.0,0.16899999999999998,0.0,4.0
Mystikal,Hip Hop,G,Major,0.439,91.931,1997.0,0.211,2.65e-06,4.0
Mystikal,Hip Hop,B,Major,0.527,89.84299999999998,1997.0,0.0889,0.000165,4.0
Wu-Tang Clan,Hip Hop,B,Major,0.5379999999999999,90.988,2004.0,0.254,0.0,4.0
Ludmilla,Hip Hop,C,Major,0.588,140.314,2019.0,0.147,0.0,4.0
Black Eyed Peas,Hip Hop,E,Minor,0.868,104.96,1990.0,0.136,0.0,4.0
E-40,Hip Hop,C#,Major,0.745,94.064,1994.0,0.315,0.0,4.0
Soulja Boy,Hip Hop,A,Major,0.34,129.946,2020.0,0.402,0.0,4.0
Kevin Gates,Hip Hop,A#,Minor,0.494,135.994,2018.0,0.364,0.0,4.0
Ray J,Hip Hop,D,Major,0.333,99.811,2019.0,0.131,0.0,4.0
Kehlani,Hip Hop,F,Minor,0.396,120.959,2017.0,0.0467,0.0,4.0
T.I.,Hip Hop,F#,Minor,0.614,178.90400000000002,2001.0,0.0523,0.0,4.0
Soulja Boy,Hip Hop,C#,Major,0.336,139.954,2007.0,0.4270000000000001,0.0,4.0
Kehlani,Hip Hop,G#,Minor,0.468,118.004,2017.0,0.236,0.0,4.0
Jamie Foxx,Hip Hop,A,Minor,0.5529999999999999,127.992,2005.0,0.166,0.0,4.0
E-40,Hip Hop,C#,Major,0.182,175.09599999999998,2019.0,0.456,0.0,4.0
Bow Wow,Hip Hop,B,Minor,0.527,84.17299999999999,2005.0,0.354,0.0,4.0
Omarion,Hip Hop,C#,Minor,0.715,160.08700000000005,2020.0,0.273,0.0,4.0
Snoop Dogg,Hip Hop,C#,Major,0.862,94.238,2001.0,0.242,3.28e-06,4.0
Snoop Dogg,Hip Hop,F#,Major,0.619,93.256,2001.0,0.128,0.0,4.0
Sticky Fingaz,Hip Hop,F#,Minor,0.7040000000000001,89.054,2020.0,0.188,0.0171,3.0
Chris Brown,Hip Hop,C,Major,0.236,90.00299999999999,2002.0,0.0263,0.408,4.0
Dustin,Hip Hop,C,Major,0.899,151.961,2005.0,0.393,0.0,4.0
The Game,Hip Hop,C#,Major,0.66,88.066,2004.0,0.327,0.0,4.0
Chris Brown,Hip Hop,E,Minor,0.36,175.918,2012.0,0.126,7.94e-05,4.0
Kevin Gates,Hip Hop,D,Minor,0.392,137.02100000000002,2018.0,0.345,0.0,4.0
Travie McCoy,Hip Hop,A,Minor,0.224,78.942,2010.0,0.304,0.0,4.0
Will Smith,Hip Hop,A#,Minor,0.721,97.047,1997.0,0.207,2.11e-06,4.0
Chris Brown,Hip Hop,C#,Minor,0.7979999999999999,103.066,2017.0,0.155,0.0,4.0
Ashanti,Hip Hop,A#,Major,0.41,147.025,2014.0,0.0407,0.0,3.0
Chris Brown,Hip Hop,G,Minor,0.206,127.967,2012.0,0.051,0.0,4.0
Ray J,Hip Hop,G#,Major,0.456,110.115,2008.0,0.0744,0.000386,5.0
T.I.,Hip Hop,E,Minor,0.297,86.992,2001.0,0.225,0.0,4.0
Obie Trice,Hip Hop,F#,Minor,0.856,89.9,2009.0,0.276,0.0,4.0
Ciara,Hip Hop,G,Minor,0.568,113.993,2019.0,0.0733,2.5e-05,4.0
Soulja Boy,Hip Hop,C#,Major,0.163,132.709,2018.0,0.463,0.0,4.0
Xzibit,Hip Hop,G#,Minor,0.912,101.709,2000.0,0.439,0.0,4.0
Tyga,Hip Hop,A#,Minor,0.392,76.018,2015.0,0.0539,0.0,4.0
Snoop Dogg,Hip Hop,G,Major,0.35700000000000004,91.567,2001.0,0.275,0.0,4.0
Travie McCoy,Hip Hop,A#,Minor,0.914,124.028,2010.0,0.263,0.0,4.0
The Game,Hip Hop,A#,Minor,0.735,92.988,2004.0,0.201,0.0,4.0
Twista,Hip Hop,C,Major,0.799,95.089,2004.0,0.302,0.0,4.0
Soulja Boy,Hip Hop,C,Minor,0.8140000000000001,77.502,2018.0,0.0988,0.0,4.0
The Game,Hip Hop,G#,Major,0.747,98.012,2005.0,0.383,0.0,4.0
E-40,Hip Hop,A,Major,0.479,92.173,1993.0,0.337,0.0,4.0
Ludmilla,Hip Hop,F#,Minor,0.35200000000000004,138.446,2019.0,0.0377,0.0,4.0
Dustin,Hip Hop,E,Minor,0.628,83.008,2005.0,0.0924,1.89e-05,4.0
Wale,Hip Hop,D,Major,0.452,170.03799999999995,2018.0,0.474,0.0,4.0
E-40,Hip Hop,C,Major,0.456,156.019,1994.0,0.424,1.23e-05,4.0
Mac Miller,Hip Hop,C#,Major,0.0998,81.87,2018.0,0.0445,0.00906,4.0
Mac Miller,Hip Hop,C#,Major,0.184,84.65899999999998,2018.0,0.0689,0.000944,4.0
Black Moon,Hip Hop,A,Major,0.648,176.361,2005.0,0.397,0.0,4.0
Slum Village,Hip Hop,C#,Minor,0.733,94.644,2010.0,0.344,0.0,4.0
Ashanti,Hip Hop,A#,Major,0.596,125.072,2014.0,0.0357,0.0,4.0
The Game,Hip Hop,D,Major,0.6729999999999999,119.59,2005.0,0.448,0.0,5.0
The Game,Hip Hop,G,Major,0.7,86.689,2004.0,0.32299999999999995,0.0,4.0
Calle 13,Hip Hop,E,Minor,0.6729999999999999,89.819,2005.0,0.214,0.0,4.0
Lil Mama,Hip Hop,D,Major,0.711,129.991,2008.0,0.963,0.0,4.0
Chris Brown,Hip Hop,G#,Major,0.522,120.185,2017.0,0.109,0.0,4.0
E-40,Hip Hop,E,Minor,0.774,88.016,2002.0,0.29600000000000004,0.0,4.0
Xzibit,Hip Hop,A,Major,0.579,85.91799999999998,2002.0,0.264,0.0,4.0
Chris Brown,Hip Hop,C,Major,0.301,83.03200000000002,2017.0,0.053,0.0,4.0
Kehlani,Hip Hop,E,Major,0.7070000000000001,79.979,2017.0,0.0794,0.0,4.0
"Luiz, o Visitante",Hip Hop,G#,Major,0.122,110.002,2019.0,0.29600000000000004,0.000161,4.0
Ludmilla,Hip Hop,G#,Major,0.6940000000000001,105.998,2019.0,0.0402,0.00392,4.0
Chris Brown,Hip Hop,C#,Major,0.298,79.057,2017.0,0.152,0.0,3.0
Chris Brown,Hip Hop,E,Major,0.415,116.984,2002.0,0.0324,0.000281,4.0
Mac Miller,Hip Hop,A,Minor,0.112,152.061,2020.0,0.138,0.0143,4.0
Kehlani,Hip Hop,D,Major,0.443,81.381,2020.0,0.158,0.0,3.0
Chris Brown,Hip Hop,G,Minor,0.182,132.954,2017.0,0.0695,0.0,4.0
Kehlani,Hip Hop,F#,Minor,0.307,91.947,2017.0,0.28600000000000003,0.0,4.0
Black Moon,Hip Hop,A#,Minor,0.69,92.942,2005.0,0.312,0.688,4.0
The Game,Hip Hop,B,Minor,0.603,87.477,2004.0,0.476,0.0,4.0
Kevin Gates,Hip Hop,B,Major,0.501,103.945,2016.0,0.31,0.0,4.0
E-40,Hip Hop,D#,Minor,0.67,170.15200000000004,1993.0,0.274,0.029,4.0
Tyga,Hip Hop,D#,Minor,0.534,150.08100000000005,2017.0,0.404,8.2e-05,4.0
Slum Village,Hip Hop,B,Major,0.741,93.082,2010.0,0.228,0.0,4.0
Slum Village,Hip Hop,C#,Major,0.7909999999999999,93.089,2010.0,0.0891,0.65,4.0
Slum Village,Hip Hop,C#,Major,0.555,93.599,2005.0,0.227,0.0,4.0
Kehlani,Hip Hop,G,Minor,0.416,76.97,2020.0,0.119,0.0,4.0
Black Moon,Hip Hop,D,Major,0.649,115.307,1996.0,0.328,0.0,4.0
The Game,Hip Hop,B,Minor,0.474,99.028,2005.0,0.309,0.0,4.0
Eamon,Hip Hop,C,Minor,0.5329999999999999,68.493,2004.0,0.0491,0.000134,4.0
The Game,Hip Hop,C#,Major,0.292,129.614,2014.0,0.407,0.0,3.0
Keke Palmer,Hip Hop,D,Major,0.344,163.86700000000005,2020.0,0.237,0.0,4.0
Gucci Mane,Hip Hop,D,Major,0.636,134.969,2015.0,0.14300000000000002,0.0,4.0
Kevin Gates,Hip Hop,A,Major,0.574,147.922,2019.0,0.149,0.0,4.0
21 Savage,Hip Hop,A#,Major,0.383,93.024,2017.0,0.306,0.0,4.0
Kevin Gates,Hip Hop,B,Minor,0.383,140.006,2019.0,0.411,0.0,4.0
Slum Village,Hip Hop,C#,Major,0.784,91.212,2010.0,0.16399999999999998,0.00584,4.0
Slum Village,Hip Hop,G#,Major,0.856,182.602,2010.0,0.0404,0.835,4.0
Chris Brown,Hip Hop,C#,Major,0.258,155.049,2009.0,0.0308,0.0,3.0
E-40,Hip Hop,A#,Major,0.555,144.83100000000005,2002.0,0.419,0.0,4.0
Mystikal,Hip Hop,C#,Major,0.775,71.9,2000.0,0.319,0.0,4.0
Wu-Tang Clan,Hip Hop,E,Minor,0.509,100.134,2017.0,0.235,0.0,1.0
Xzibit,Hip Hop,G,Major,0.846,83.98100000000002,2006.0,0.104,0.0,4.0
21 Savage,Hip Hop,A,Minor,0.6459999999999999,173.986,2017.0,0.434,4.47e-05,4.0
Wu-Tang Clan,Hip Hop,G#,Major,0.438,102.993,2017.0,0.28600000000000003,0.136,4.0
Chris Brown,Hip Hop,F,Minor,0.8320000000000001,106.004,2009.0,0.0673,0.0,4.0
Slum Village,Hip Hop,A#,Minor,0.725,94.463,2005.0,0.37,0.0,4.0
Wu-Tang Clan,Hip Hop,G#,Major,0.748,107.537,2000.0,0.299,0.0,4.0
Slum Village,Hip Hop,C#,Minor,0.527,90.6,2010.0,0.121,0.0,4.0
Kevin Gates,Hip Hop,A,Minor,0.655,146.002,2019.0,0.3,0.0,4.0
Wu-Tang Clan,Hip Hop,C,Major,0.7440000000000001,147.736,2009.0,0.238,0.204,4.0
Gucci Mane,Hip Hop,C#,Minor,0.26,118.054,2018.0,0.132,0.0,4.0
Ludmilla,Hip Hop,D,Minor,0.639,128.023,2020.0,0.0488,0.0,4.0
E-40,Hip Hop,F#,Minor,0.574,89.927,1995.0,0.242,0.0,4.0
E-40,Hip Hop,F#,Minor,0.325,90.022,1993.0,0.246,5.13e-05,4.0
Tinashe,Hip Hop,D,Major,0.455,155.14,2019.0,0.108,2.39e-05,4.0
Kehlani,Hip Hop,A,Minor,0.3670000000000001,82.859,2019.0,0.219,0.00028700000000000004,4.0
Wyclef Jean,Hip Hop,D,Major,0.899,136.999,2017.0,0.07400000000000001,0.0173,4.0
Soulja Boy,Hip Hop,D,Minor,0.506,124.962,2018.0,0.106,1.24e-06,4.0
Wu-Tang Clan,Hip Hop,D,Major,0.165,148.342,2014.0,0.18,1.25e-06,4.0
Justin Timberlake,Hip Hop,C#,Major,0.645,97.002,2018.0,0.138,0.0118,4.0
Usher,Hip Hop,B,Minor,0.7879999999999999,92.816,1994.0,0.0244,1.8e-06,4.0
Kevin Gates,Hip Hop,G,Minor,0.655,120.278,2018.0,0.363,0.0,4.0
Fat Joe,Hip Hop,C#,Major,0.6920000000000001,86.637,2001.0,0.31,0.00013700000000000002,4.0
M.I.A.,Hip Hop,B,Minor,0.55,106.806,2004.0,0.116,0.7,4.0
Keke Palmer,Hip Hop,B,Minor,0.649,126.02,2018.0,0.0295,0.0,4.0
Gucci Mane,Hip Hop,C#,Major,0.0651,74.199,2020.0,0.0481,0.0,4.0
Black Moon,Hip Hop,F,Minor,0.664,179.049,2005.0,0.861,0.0,4.0
Tinashe,Hip Hop,F,Major,0.53,81.995,2017.0,0.0489,0.0,4.0
Justin Timberlake,Hip Hop,F#,Major,0.317,113.97,2018.0,0.0325,2.78e-06,4.0
Ludmilla,Hip Hop,F,Minor,0.629,107.942,2019.0,0.0766,0.0,4.0
Chris Brown,Hip Hop,C#,Minor,0.48,149.908,2019.0,0.0567,0.0,4.0
E-40,Hip Hop,C#,Major,0.728,140.141,1994.0,0.32299999999999995,0.0,4.0
Mac Miller,Hip Hop,D#,Major,0.36,135.12,2020.0,0.0416,0.052000000000000005,4.0
Flobots,Hip Hop,C,Major,0.254,66.217,2012.0,0.282,0.0,3.0
Ciara,Hip Hop,G#,Minor,0.234,125.506,2015.0,0.0833,8.26e-05,4.0
Kevin Gates,Hip Hop,C#,Major,0.7290000000000001,143.037,2019.0,0.287,6.929999999999999e-05,4.0
T-Pain,Hip Hop,A,Minor,0.489,90.00200000000002,2005.0,0.0432,0.0,4.0
Snoop Dogg,Hip Hop,A,Major,0.301,101.153,2019.0,0.315,0.0,4.0
Common,Hip Hop,B,Minor,0.657,90.622,1997.0,0.383,0.0,4.0
Keke Palmer,Hip Hop,D#,Minor,0.6940000000000001,130.072,2018.0,0.113,0.0,4.0
Souleye,Hip Hop,F,Minor,0.617,96.026,2015.0,0.0567,0.0,4.0
The Game,Hip Hop,C,Major,0.6920000000000001,92.937,2005.0,0.298,0.0,4.0
Chris Brown,Hip Hop,C,Major,0.468,124.032,2009.0,0.047,0.00677,4.0
Cardi B,Hip Hop,A,Major,0.43,161.085,2016.0,0.35200000000000004,0.000146,4.0
Kris Kross,Hip Hop,G,Major,0.396,92.018,1993.0,0.211,0.0,4.0
Will Smith,Hip Hop,C#,Major,0.927,112.001,1999.0,0.189,0.0,4.0
Chris Brown,Hip Hop,F,Minor,0.631,150.02700000000004,2012.0,0.0355,1.34e-06,3.0
Black Moon,Hip Hop,C#,Major,0.53,96.054,2005.0,0.259,0.0181,4.0
Jadakiss,Hip Hop,D,Major,0.7659999999999999,96.743,2009.0,0.441,0.000914,4.0
Snoop Dogg,Hip Hop,F#,Major,0.6659999999999999,91.465,2001.0,0.268,0.0,4.0
Fat Joe,Hip Hop,F#,Minor,0.628,98.007,2001.0,0.333,0.0,4.0
Slum Village,Hip Hop,E,Minor,0.41,94.091,2009.0,0.0763,0.0,4.0
Xzibit,Hip Hop,G#,Minor,0.79,96.977,2000.0,0.335,0.0,4.0
Chris Brown,Hip Hop,D,Minor,0.47,94.978,2017.0,0.0333,0.0,4.0
Mac Miller,Hip Hop,E,Major,0.25,153.984,2012.0,0.307,0.000439,4.0
2 Chainz,Hip Hop,C,Major,0.465,140.006,2012.0,0.14400000000000002,0.0,4.0
Eamon,Hip Hop,C,Minor,0.516,68.505,2004.0,0.0613,4.33e-06,4.0
Xzibit,Hip Hop,A#,Minor,0.667,98.715,2000.0,0.285,0.0,4.0
M.I.A.,Hip Hop,C#,Major,0.941,195.482,2001.0,0.0502,0.0,4.0
Meek Mill,Hip Hop,D,Major,0.182,144.22799999999995,2012.0,0.13,0.0,4.0
Kevin Gates,Hip Hop,G,Minor,0.614,77.041,2019.0,0.14,0.0,4.0
Justin Timberlake,Hip Hop,B,Minor,0.845,105.025,2006.0,0.0679,0.0198,4.0
Snoop Dogg,Hip Hop,A,Major,0.499,100.14,1993.0,0.142,0.0,4.0
Snoop Dogg,Hip Hop,C#,Major,0.7879999999999999,91.888,1993.0,0.31,0.0,4.0
Lil Mama,Hip Hop,C#,Major,0.687,80.536,2008.0,0.311,0.0,4.0
Common,Hip Hop,F#,Major,0.616,81.834,2007.0,0.107,0.00293,4.0
The Game,Hip Hop,F#,Minor,0.765,93.102,2004.0,0.29100000000000004,0.0,4.0
Black Eyed Peas,Hip Hop,G,Minor,0.7090000000000001,111.049,2020.0,0.107,0.0121,4.0
Kehlani,Hip Hop,A#,Minor,0.131,121.801,2017.0,0.0433,0.0,4.0
Kehlani,Hip Hop,A#,Minor,0.131,121.801,2017.0,0.0433,0.0,4.0
50 Cent,Hip Hop,F#,Major,0.747,96.932,2003.0,0.388,0.0,4.0
Ludmilla,Hip Hop,A#,Minor,0.7190000000000001,140.012,2019.0,0.206,0.0,4.0
M.I.A.,Hip Hop,A#,Minor,0.8540000000000001,101.353,2001.0,0.048,5.46e-06,4.0
Wyclef Jean,Hip Hop,G,Major,0.657,95.287,2004.0,0.218,0.0,4.0
Slum Village,Hip Hop,B,Minor,0.779,96.498,2010.0,0.303,0.0,4.0
Slum Village,Hip Hop,B,Minor,0.8059999999999999,96.519,2010.0,0.106,0.836,4.0
E-40,Hip Hop,F#,Minor,0.8079999999999999,110.28,1993.0,0.29,0.0,4.0
Ciara,Hip Hop,G,Major,0.8009999999999999,127.036,2006.0,0.145,0.16399999999999998,4.0
Slum Village,Hip Hop,B,Minor,0.591,180.396,2010.0,0.32299999999999995,0.0,4.0
Kehlani,Hip Hop,C#,Major,0.35100000000000003,180.081,2017.0,0.0345,0.0,4.0
Lil Mama,Hip Hop,A#,Minor,0.0,0.0,2008.0,0.0,0.0,0.0
Twista,Hip Hop,D,Major,0.233,132.18200000000002,2004.0,0.0533,0.0,3.0
Chris Brown,Hip Hop,C,Major,0.341,139.966,2017.0,0.101,0.0,4.0
Jamie Foxx,Hip Hop,A#,Minor,0.49,59.993,2005.0,0.03,0.0,4.0
T-Pain,Hip Hop,D,Major,0.132,102.979,2020.0,0.0593,0.000112,4.0
Cardi B,Hip Hop,C#,Major,0.365,92.993,2018.0,0.22,0.0,4.0
Xzibit,Hip Hop,C#,Major,0.802,97.855,2000.0,0.26,0.0,4.0
E-40,Hip Hop,A,Major,0.83,90.704,2019.0,0.645,0.0,4.0
Common,Hip Hop,A#,Minor,0.738,96.495,1997.0,0.251,2.36e-05,4.0
Will Smith,Hip Hop,F#,Major,0.8420000000000001,107.888,1999.0,0.141,2.67e-06,4.0
Slum Village,Hip Hop,C#,Minor,0.8140000000000001,87.929,2005.0,0.455,0.0,4.0
Ray J,Hip Hop,C#,Major,0.905,81.985,2008.0,0.1,0.0,4.0
Ray J,Hip Hop,B,Minor,0.596,81.25,2008.0,0.19,0.000143,4.0
Chris Brown,Hip Hop,A#,Major,0.162,120.094,2019.0,0.0361,0.0,4.0
Soulja Boy,Hip Hop,G,Major,0.747,140.049,2007.0,0.32,0.0,4.0
Ciara,Hip Hop,C#,Major,0.597,119.978,2015.0,0.168,0.000489,4.0
Will Smith,Hip Hop,E,Minor,0.404,97.007,2002.0,0.14800000000000002,0.0,4.0
Mystikal,Hip Hop,A,Major,0.7240000000000001,108.019,2001.0,0.16899999999999998,0.00273,4.0
Gucci Mane,Hip Hop,C#,Minor,0.381,87.53399999999998,2020.0,0.343,0.0,4.0
Slum Village,Hip Hop,F#,Minor,0.608,94.448,2010.0,0.462,0.0,4.0
Slum Village,Hip Hop,A,Major,0.715,189.158,2010.0,0.285,0.629,4.0
Chris Brown,Hip Hop,A#,Major,0.308,98.132,2002.0,0.032,0.0,4.0
Plies,Hip Hop,B,Major,0.34700000000000003,94.998,2019.0,0.371,0.0,4.0
Tinashe,Hip Hop,B,Minor,0.368,130.945,2020.0,0.0627,0.00148,4.0
Tyga,Hip Hop,A,Major,0.574,106.001,2015.0,0.308,0.0,4.0
Wiz Khalifa,Hip Hop,A#,Minor,0.539,83.978,2018.0,0.119,0.000244,4.0
Chris Brown,Hip Hop,F#,Minor,0.5379999999999999,100.003,2019.0,0.0507,0.0,4.0
Snoop Dogg,Hip Hop,A#,Minor,0.7659999999999999,91.035,2001.0,0.0728,0.0,4.0
Plies,Hip Hop,C#,Major,0.564,86.492,2013.0,0.401,0.0,4.0
Wyclef Jean,Hip Hop,E,Major,0.452,85.93299999999998,1997.0,0.0855,4.53e-05,4.0
Tyga,Hip Hop,C,Minor,0.703,100.575,2017.0,0.156,0.0,4.0
Flobots,Hip Hop,E,Minor,0.541,79.976,2012.0,0.0469,0.0,4.0
Snoop Dogg,Hip Hop,G#,Major,0.583,81.93799999999997,2017.0,0.282,0.0,4.0
Usher,Hip Hop,F,Minor,0.7809999999999999,97.326,2017.0,0.182,0.0,4.0
Mac Miller,Hip Hop,C#,Minor,0.241,174.088,2020.0,0.173,0.134,4.0
Usher,Hip Hop,A,Minor,0.961,144.17,2001.0,0.0526,0.0,4.0
Obie Trice,Hip Hop,F#,Major,0.541,94.853,2009.0,0.303,0.0,4.0
Wiz Khalifa,Hip Hop,F#,Major,0.6409999999999999,143.95600000000005,2006.0,0.191,0.0008939999999999998,4.0
Chris Brown,Hip Hop,C,Minor,0.35600000000000004,119.983,2009.0,0.0562,0.0,4.0
Lil Mama,Hip Hop,A#,Major,0.0,0.0,2008.0,0.0,0.0,0.0
Chris Brown,Hip Hop,F#,Major,0.6559999999999999,75.441,2009.0,0.0474,0.0,4.0
T.I.,Hip Hop,C#,Major,0.8859999999999999,151.10299999999995,2001.0,0.12,0.0,4.0
Chris Brown,Hip Hop,A#,Minor,0.512,133.954,2017.0,0.0497,0.0,4.0
Wyclef Jean,Hip Hop,F#,Minor,0.763,152.10299999999995,2003.0,0.336,0.0,4.0
Wu-Tang Clan,Hip Hop,G,Major,0.5379999999999999,121.003,2004.0,0.251,0.0,4.0
Kevin Gates,Hip Hop,D,Major,0.71,136.05100000000002,2018.0,0.326,1.9e-05,4.0
Ciara,Hip Hop,G#,Minor,0.58,119.991,2019.0,0.0902,0.0,4.0
Snoop Dogg,Hip Hop,A#,Minor,0.7859999999999999,96.249,2001.0,0.303,0.0,4.0
E-40,Hip Hop,A,Major,0.5529999999999999,94.047,1996.0,0.35,0.0,4.0
Danny Brown,Hip Hop,B,Major,0.685,93.603,2012.0,0.26,0.0,4.0
Danny Brown,Hip Hop,B,Major,0.746,186.753,2012.0,0.0647,0.88,4.0
Danny Brown,Hip Hop,B,Major,0.705,92.038,2012.0,0.265,0.0,4.0
Wyclef Jean,Hip Hop,G,Major,0.365,102.016,1994.0,0.12,0.000389,4.0
Chris Brown,Hip Hop,C,Minor,0.289,93.753,2002.0,0.0284,0.0488,4.0
E-40,Hip Hop,B,Minor,0.6679999999999999,170.128,1995.0,0.252,0.0,4.0
Wyclef Jean,Hip Hop,A#,Minor,0.772,163.984,2004.0,0.0447,0.0,4.0
Gucci Mane,Hip Hop,G,Minor,0.693,134.035,2013.0,0.123,0.0,4.0
Ludmilla,Hip Hop,A#,Minor,0.349,139.625,2019.0,0.0332,0.0,4.0
Mac Miller,Hip Hop,D,Major,0.336,68.985,2020.0,0.149,0.0008710000000000001,4.0
Mac Miller,Hip Hop,C,Major,0.542,74.962,2020.0,0.171,0.0,4.0
Chris Brown,Hip Hop,B,Major,0.526,102.792,2017.0,0.127,0.0,4.0
T.I.,Hip Hop,C#,Major,0.71,81.839,2001.0,0.339,0.0,4.0
Chris Brown,Hip Hop,C#,Minor,0.467,98.953,2017.0,0.0558,0.0,4.0
Gucci Mane,Hip Hop,G,Minor,0.7909999999999999,120.0,2018.0,0.0756,0.0,4.0
Kevin Gates,Hip Hop,G#,Major,0.556,148.141,2016.0,0.237,0.0,4.0
Tyga,Hip Hop,C,Major,0.397,104.939,2015.0,0.316,0.0,4.0
Tyga,Hip Hop,B,Major,0.528,93.336,2018.0,0.0552,0.0,4.0
Ray J,Hip Hop,D,Minor,0.7,145.27100000000004,2012.0,0.091,0.0,4.0
M.I.A.,Hip Hop,A,Major,0.536,85.755,2001.0,0.0903,0.0701,4.0
T-Pain,Hip Hop,E,Minor,0.152,123.878,2005.0,0.5760000000000001,2.39e-06,5.0
Kevin Gates,Hip Hop,E,Minor,0.435,160.034,2019.0,0.304,8.599999999999999e-06,4.0
Tinashe,Hip Hop,F,Major,0.259,79.997,2020.0,0.0435,2.6e-05,4.0
M.I.A.,Hip Hop,D#,Minor,0.411,105.605,2001.0,0.0304,5.570000000000001e-05,4.0
Fat Joe,Hip Hop,D,Major,0.936,107.85,2001.0,0.0666,0.0,5.0
Soulja Boy,Hip Hop,G#,Major,0.628,96.782,2020.0,0.329,0.0,3.0
Slum Village,Hip Hop,C#,Minor,0.585,100.95,2005.0,0.281,0.0,4.0
Plies,Hip Hop,C#,Major,0.483,92.004,2013.0,0.15,0.0,4.0
Xzibit,Hip Hop,A,Major,0.193,93.741,2002.0,0.199,0.0,4.0
Chris Brown,Hip Hop,E,Minor,0.6920000000000001,87.988,2017.0,0.0651,4.63e-06,4.0
Jamie Foxx,Hip Hop,A,Minor,0.306,76.006,2005.0,0.0279,0.0,4.0
Wyclef Jean,Hip Hop,F#,Major,0.355,85.976,2007.0,0.0339,2.18e-06,4.0
Gucci Mane,Hip Hop,C#,Major,0.405,145.018,2020.0,0.0401,0.0,4.0
Common,Hip Hop,C#,Major,0.767,88.41799999999998,2007.0,0.231,0.0,4.0
Slum Village,Hip Hop,F#,Minor,0.7390000000000001,86.07799999999996,2005.0,0.508,0.0,1.0
Cardi B,Hip Hop,B,Minor,0.29100000000000004,67.281,2016.0,0.947,0.0,4.0
Mystikal,Hip Hop,F#,Minor,0.511,84.97399999999998,1995.0,0.0731,0.0,4.0
Justin Timberlake,Hip Hop,F#,Major,0.135,101.49,2018.0,0.0397,0.00643,4.0
E-40,Hip Hop,C#,Minor,0.728,95.035,1993.0,0.126,0.00136,4.0
